"Subject","lever_side","reaction","cumulative_count","colony","body_part","log_cumulative_count","box_between_solves","paw_comb","con_pres"
"squirrel_6","left lever","no reaction",240,"C","right paw",5.48063892334199,0,"contra",0
"squirrel_6","left lever","no reaction",241,"C","both paws",5.48479693349065,0,"both",0
"squirrel_6","left lever","no reaction",242,"C","left paw",5.48893772615669,0,"ipsi",0
"squirrel_6","left lever","no reaction",243,"C","both paws",5.49306144334055,0,"both",0
"squirrel_8","left lever","no reaction",54,"C","both paws",3.98898404656427,1,"both",0
"squirrel_6","left lever","no reaction",244,"C","left paw",5.4971682252932,0,"ipsi",0
"squirrel_8","right lever","exit",55,"C","both paws",4.00733318523247,0,"both",0
"squirrel_6","left lever","no reaction",245,"C","both paws",5.50125821054473,0,"both",0
"squirrel_6","left lever","no reaction",246,"C","left paw",5.50533153593236,0,"ipsi",0
"squirrel_6","left lever","no reaction",247,"C","both paws",5.50938833662798,0,"both",0
"squirrel_6","left lever","no reaction",248,"C","left paw",5.51342874616498,0,"ipsi",0
"squirrel_6","left lever","no reaction",249,"C","both paws",5.51745289646471,0,"both",0
"squirrel_6","left lever","no reaction",250,"C","left paw",5.52146091786225,0,"ipsi",0
"squirrel_6","left lever","no reaction",251,"C","left paw",5.52545293913178,0,"ipsi",0
"squirrel_6","left lever","no reaction",252,"C","both paws",5.52942908751142,0,"both",0
"squirrel_6","left lever","no reaction",253,"C","both paws",5.53338948872752,0,"both",0
"squirrel_6","left lever","no reaction",254,"C","both paws",5.53733426701854,0,"both",0
"squirrel_6","left lever","no reaction",255,"C","left paw",5.54126354515843,0,"ipsi",0
"squirrel_6","left lever","no reaction",256,"C","both paws",5.54517744447956,0,"both",0
"squirrel_6","left lever","no reaction",257,"C","left paw",5.54907608489522,0,"ipsi",0
"squirrel_6","left lever","no reaction",258,"C","left paw",5.55295958492162,0,"ipsi",0
"squirrel_6","left lever","no reaction",259,"C","left paw",5.55682806169954,0,"ipsi",0
"squirrel_6","left lever","no reaction",260,"C","left paw",5.56068163101553,0,"ipsi",1
"squirrel_6","left lever","no reaction",261,"C","right paw",5.56452040732269,0,"contra",0
"squirrel_6","left lever","no reaction",262,"C","both paws",5.5683445037611,0,"both",0
"squirrel_6","left lever","no reaction",263,"C","left paw",5.57215403217776,0,"ipsi",0
"squirrel_8","left lever","flinch",56,"C","right paw",4.02535169073515,8,"contra",1
"squirrel_6","left lever","no reaction",264,"C","left paw",5.57594910314632,0,"ipsi",1
"squirrel_6","left lever","no reaction",265,"C","both paws",5.57972982598622,0,"both",1
"squirrel_6","left lever","no reaction",266,"C","both paws",5.5834963087817,0,"both",1
"squirrel_6","left lever","no reaction",267,"C","both paws",5.58724865840025,0,"both",1
"squirrel_6","left lever","no reaction",268,"C","both paws",5.59098698051086,0,"both",1
"squirrel_6","left lever","no reaction",269,"C","both paws",5.59471137960184,0,"both",1
"squirrel_6","left lever","no reaction",270,"C","both paws",5.59842195899838,0,"both",1
"squirrel_6","left lever","no reaction",271,"C","both paws",5.6021188208797,0,"both",1
"squirrel_6","left lever","no reaction",272,"C","both paws",5.605802066296,0,"both",1
"squirrel_6","left lever","no reaction",273,"C","both paws",5.60947179518496,0,"both",1
"squirrel_6","left lever","no reaction",274,"C","both paws",5.61312810638807,0,"both",1
"squirrel_6","left lever","no reaction",275,"C","both paws",5.61677109766657,0,"both",1
"squirrel_6","left lever","no reaction",276,"C","both paws",5.62040086571715,0,"both",1
"squirrel_6","left lever","no reaction",277,"C","both paws",5.62401750618734,0,"both",1
"squirrel_6","left lever","no reaction",278,"C","both paws",5.62762111369064,0,"both",1
"squirrel_6","left lever","no reaction",279,"C","both paws",5.63121178182137,0,"both",1
"squirrel_6","left lever","no reaction",280,"C","both paws",5.63478960316925,0,"both",1
"squirrel_6","left lever","no reaction",281,"C","both paws",5.63835466933375,0,"both",1
"squirrel_6","left lever","no reaction",282,"C","both paws",5.64190707093811,0,"both",1
"squirrel_6","left lever","no reaction",283,"C","left paw",5.64544689764324,0,"ipsi",1
"squirrel_6","left lever","no reaction",284,"C","left paw",5.64897423816121,0,"ipsi",1
"squirrel_6","left lever","no reaction",285,"C","both paws",5.65248918026865,0,"both",1
"squirrel_6","left lever","no reaction",286,"C","both paws",5.65599181081985,0,"both",1
"squirrel_6","left lever","no reaction",287,"C","both paws",5.65948221575962,1,"both",1
"squirrel_6","left lever","no reaction",288,"C","both paws",5.66296048013595,0,"both",1
"squirrel_6","left lever","no reaction",289,"C","both paws",5.66642668811243,0,"both",1
"squirrel_6","left lever","no reaction",290,"C","both paws",5.66988092298052,0,"both",1
"squirrel_6","left lever","no reaction",291,"C","both paws",5.67332326717149,0,"both",1
"squirrel_6","left lever","no reaction",292,"C","both paws",5.67675380226828,0,"both",1
"squirrel_6","left lever","no reaction",293,"C","both paws",5.68017260901707,0,"both",1
"squirrel_6","left lever","no reaction",294,"C","both paws",5.68357976733868,1,"both",1
"squirrel_6","left lever","no reaction",295,"C","both paws",5.68697535633982,0,"both",1
"squirrel_6","left lever","no reaction",296,"C","both paws",5.69035945432406,0,"both",1
"squirrel_6","left lever","no reaction",297,"C","both paws",5.6937321388027,0,"both",1
"squirrel_6","left lever","no reaction",298,"C","both paws",5.6970934865054,0,"both",1
"squirrel_6","left lever","no reaction",299,"C","both paws",5.70044357339069,0,"both",1
"squirrel_6","left lever","no reaction",300,"C","left paw",5.7037824746562,0,"ipsi",1
"squirrel_6","left lever","no reaction",301,"C","both paws",5.70711026474888,0,"both",1
"squirrel_6","left lever","no reaction",302,"C","both paws",5.71042701737487,0,"both",1
"squirrel_6","left lever","no reaction",303,"C","both paws",5.71373280550937,0,"both",1
"squirrel_6","left lever","no reaction",304,"C","left paw",5.71702770140622,0,"ipsi",1
"squirrel_9","right lever","exit",2,"C","both paws",0.693147180559945,2,"both",0
"squirrel_9","right lever","exit",3,"C","right paw",1.09861228866811,3,"ipsi",0
"squirrel_5","right lever","flinch",41,"C","right paw",3.71357206670431,3,"ipsi",0
"squirrel_9","right lever","exit",4,"C","right paw",1.38629436111989,2,"ipsi",0
"squirrel_9","right lever","exit",5,"C","right paw",1.6094379124341,0,"ipsi",0
"squirrel_9","right lever","exit",6,"C","right paw",1.79175946922805,0,"ipsi",0
"squirrel_9","right lever","exit",7,"C","left paw",1.94591014905531,1,"contra",0
"squirrel_5","right lever","exit",42,"C","left paw",3.73766961828337,1,"contra",0
"squirrel_5","left lever","exit",43,"C","left paw",3.76120011569356,0,"ipsi",0
"squirrel_5","left lever","no reaction",44,"C","left paw",3.78418963391826,0,"ipsi",1
"squirrel_9","left lever","exit",8,"C","both paws",2.07944154167984,2,"both",0
"squirrel_5","right lever","flinch",45,"C","right paw",3.80666248977032,1,"ipsi",1
"squirrel_9","left lever","exit",9,"C","left paw",2.19722457733622,1,"ipsi",0
"squirrel_5","right lever","exit",46,"C","right paw",3.8286413964891,0,"ipsi",1
"squirrel_9","left lever","exit",10,"C","left paw",2.30258509299405,2,"ipsi",0
"squirrel_5","left lever","no reaction",47,"C","left paw",3.85014760171006,4,"ipsi",0
"squirrel_5","right lever","exit",48,"C","left paw",3.87120101090789,2,"contra",0
"squirrel_5","right lever","no reaction",49,"C","right paw",3.89182029811063,0,"ipsi",0
"squirrel_5","right lever","exit",50,"C","right paw",3.91202300542815,0,"ipsi",0
"squirrel_8","left lever","exit",57,"C","right paw",4.04305126783455,3,"contra",0
"squirrel_1","right lever","exit",45,"C","right paw",3.80666248977032,3,"ipsi",0
"squirrel_14","right lever","alert",20,"C","both paws",2.99573227355399,7,"both",1
"squirrel_14","left lever","no reaction",21,"C","left paw",3.04452243772342,4,"ipsi",0
"squirrel_14","right lever","no reaction",22,"C","both paws",3.09104245335832,6,"both",0
"squirrel_14","right lever","no reaction",23,"C","both paws",3.13549421592915,2,"both",1
"squirrel_1","left lever","exit",46,"C","both paws",3.8286413964891,13,"both",0
"squirrel_14","left lever","no reaction",24,"C","left paw",3.17805383034795,1,"ipsi",1
"squirrel_14","left lever","no reaction",25,"C","both paws",3.2188758248682,1,"both",1
"squirrel_14","left lever","no reaction",26,"C","both paws",3.25809653802148,1,"both",0
"squirrel_14","right lever","no reaction",27,"C","both paws",3.29583686600433,4,"both",1
"squirrel_14","left lever","no reaction",28,"C","both paws",3.3322045101752,3,"both",0
"squirrel_14","right lever","no reaction",29,"C","right paw",3.36729582998647,2,"ipsi",0
"squirrel_14","right lever","no reaction",30,"C","both paws",3.40119738166216,2,"both",0
"squirrel_14","right lever","no reaction",31,"C","right paw",3.43398720448515,1,"ipsi",0
"squirrel_1","left lever","exit",47,"C","left paw",3.85014760171006,7,"ipsi",0
"squirrel_14","right lever","no reaction",32,"C","both paws",3.46573590279973,1,"both",1
"squirrel_14","right lever","no reaction",33,"C","both paws",3.49650756146648,1,"both",1
"squirrel_8","left lever","exit",58,"C","both paws",4.06044301054642,3,"both",0
"squirrel_14","left lever","no reaction",34,"C","both paws",3.52636052461616,4,"both",0
"squirrel_1","left lever","no reaction",48,"C","both paws",3.87120101090789,8,"both",0
"squirrel_14","right lever","no reaction",35,"C","right paw",3.55534806148941,4,"ipsi",0
"squirrel_14","right lever","no reaction",36,"C","both paws",3.58351893845611,1,"both",1
"squirrel_14","right lever","no reaction",37,"C","both paws",3.61091791264422,1,"both",0
"squirrel_14","right lever","no reaction",38,"C","both paws",3.63758615972639,1,"both",1
"squirrel_1","right lever","no reaction",49,"C","right paw",3.89182029811063,9,"ipsi",0
"squirrel_1","right lever","flinch",50,"C","right paw",3.91202300542815,1,"ipsi",0
"squirrel_1","right lever","flinch",51,"C","right paw",3.93182563272433,3,"ipsi",0
"squirrel_1","left lever","alert",52,"C","both paws",3.95124371858143,2,"both",0
"squirrel_1","left lever","flinch",53,"C","left paw",3.97029191355212,1,"ipsi",0
"squirrel_8","left lever","flinch",59,"C","both paws",4.07753744390572,5,"both",0
"squirrel_8","left lever","exit",60,"C","left paw",4.0943445622221,1,"ipsi",0
"squirrel_1","left lever","flinch",54,"C","left paw",3.98898404656427,2,"ipsi",0
"squirrel_8","left lever","flinch",61,"C","both paws",4.11087386417331,2,"both",0
"squirrel_1","left lever","flinch",55,"C","left paw",4.00733318523247,1,"ipsi",0
"squirrel_14","left lever","no reaction",39,"C","both paws",3.66356164612965,1,"both",0
"squirrel_8","left lever","exit",62,"C","both paws",4.12713438504509,1,"both",0
"squirrel_14","right lever","no reaction",40,"C","both paws",3.68887945411394,1,"both",0
"squirrel_14","right lever","no reaction",41,"C","both paws",3.71357206670431,2,"both",0
"squirrel_14","right lever","no reaction",42,"C","both paws",3.73766961828337,1,"both",0
"squirrel_14","right lever","no reaction",43,"C","both paws",3.76120011569356,1,"both",0
"squirrel_14","right lever","no reaction",44,"C","both paws",3.78418963391826,1,"both",0
"squirrel_14","right lever","no reaction",45,"C","both paws",3.80666248977032,1,"both",0
"squirrel_8","left lever","alert",63,"C","left paw",4.14313472639153,5,"ipsi",0
"squirrel_8","left lever","alert",64,"C","left paw",4.15888308335967,3,"ipsi",0
"squirrel_1","left lever","alert",56,"C","left paw",4.02535169073515,1,"ipsi",0
"squirrel_1","right lever","alert",57,"C","right paw",4.04305126783455,4,"ipsi",0
"squirrel_1","right lever","flinch",58,"C","right paw",4.06044301054642,2,"ipsi",0
"squirrel_14","left lever","no reaction",46,"C","both paws",3.8286413964891,1,"both",0
"squirrel_14","left lever","no reaction",47,"C","left paw",3.85014760171006,0,"ipsi",0
"squirrel_14","left lever","no reaction",48,"C","both paws",3.87120101090789,2,"both",0
"squirrel_17","left lever","exit",15,"C","left paw",2.70805020110221,8,"ipsi",0
"squirrel_14","right lever","no reaction",49,"C","both paws",3.89182029811063,2,"both",0
"squirrel_14","right lever","no reaction",50,"C","both paws",3.91202300542815,1,"both",0
"squirrel_14","right lever","no reaction",51,"C","both paws",3.93182563272433,1,"both",0
"squirrel_14","right lever","no reaction",52,"C","both paws",3.95124371858143,1,"both",0
"squirrel_14","right lever","no reaction",53,"C","both paws",3.97029191355212,2,"both",1
"squirrel_8","left lever","flinch",65,"C","left paw",4.17438726989564,12,"ipsi",0
"squirrel_1","left lever","no reaction",59,"C","left paw",4.07753744390572,5,"ipsi",0
"squirrel_1","left lever","no reaction",60,"C","left paw",4.0943445622221,2,"ipsi",0
"squirrel_1","left lever","no reaction",61,"C","both paws",4.11087386417331,1,"both",0
"squirrel_1","left lever","no reaction",62,"C","both paws",4.12713438504509,2,"both",0
"squirrel_1","left lever","no reaction",63,"C","left paw",4.14313472639153,2,"ipsi",0
"squirrel_8","left lever","no reaction",66,"C","left paw",4.18965474202643,17,"ipsi",0
"squirrel_5","left lever","no reaction",51,"C","left paw",3.93182563272433,6,"ipsi",0
"squirrel_5","left lever","no reaction",52,"C","both paws",3.95124371858143,2,"both",0
"squirrel_1","left lever","no reaction",64,"C","left paw",4.15888308335967,3,"ipsi",0
"squirrel_5","right lever","no reaction",53,"C","both paws",3.97029191355212,0,"both",0
"squirrel_1","left lever","no reaction",65,"C","left paw",4.17438726989564,2,"ipsi",0
"squirrel_5","left lever","no reaction",54,"C","both paws",3.98898404656427,1,"both",1
"squirrel_8","left lever","flinch",67,"C","right paw",4.20469261939097,1,"contra",0
"squirrel_5","left lever","no reaction",55,"C","right paw",4.00733318523247,1,"contra",0
"squirrel_5","left lever","no reaction",56,"C","left paw",4.02535169073515,4,"ipsi",0
"squirrel_5","left lever","no reaction",57,"C","left paw",4.04305126783455,2,"ipsi",1
"squirrel_5","left lever","no reaction",58,"C","both paws",4.06044301054642,1,"both",1
"squirrel_8","left lever","alert",68,"C","both paws",4.21950770517611,4,"both",0
"squirrel_1","left lever","no reaction",66,"C","left paw",4.18965474202643,2,"ipsi",0
"squirrel_5","left lever","no reaction",59,"C","left paw",4.07753744390572,2,"ipsi",1
"squirrel_1","left lever","no reaction",67,"C","left paw",4.20469261939097,1,"ipsi",0
"squirrel_5","left lever","flinch",60,"C","left paw",4.0943445622221,1,"ipsi",1
"squirrel_5","left lever","no reaction",61,"C","left paw",4.11087386417331,1,"ipsi",1
"squirrel_5","left lever","no reaction",62,"C","left paw",4.12713438504509,0,"ipsi",1
"squirrel_5","left lever","no reaction",63,"C","left paw",4.14313472639153,2,"ipsi",0
"squirrel_5","right lever","no reaction",64,"C","right paw",4.15888308335967,1,"ipsi",0
"squirrel_5","left lever","no reaction",65,"C","both paws",4.17438726989564,3,"both",0
"squirrel_1","left lever","no reaction",68,"C","left paw",4.21950770517611,1,"ipsi",0
"squirrel_1","left lever","no reaction",69,"C","left paw",4.23410650459726,1,"ipsi",0
"squirrel_5","left lever","no reaction",66,"C","left paw",4.18965474202643,2,"ipsi",0
"squirrel_1","left lever","no reaction",70,"C","left paw",4.24849524204936,1,"ipsi",0
"squirrel_14","right lever","no reaction",54,"C","both paws",3.98898404656427,1,"both",0
"squirrel_14","right lever","no reaction",55,"C","both paws",4.00733318523247,1,"both",0
"squirrel_14","right lever","no reaction",56,"C","both paws",4.02535169073515,1,"both",0
"squirrel_14","right lever","no reaction",57,"C","both paws",4.04305126783455,1,"both",0
"squirrel_14","left lever","no reaction",58,"C","both paws",4.06044301054642,4,"both",0
"squirrel_14","left lever","no reaction",59,"C","left paw",4.07753744390572,1,"ipsi",1
"squirrel_14","left lever","no reaction",60,"C","left paw",4.0943445622221,0,"ipsi",1
"squirrel_14","left lever","no reaction",61,"C","both paws",4.11087386417331,1,"both",0
"squirrel_1","right lever","alert",71,"C","left paw",4.26267987704132,6,"contra",0
"squirrel_1","left lever","no reaction",72,"C","left paw",4.27666611901606,1,"ipsi",1
"squirrel_1","left lever","no reaction",73,"C","left paw",4.29045944114839,0,"ipsi",0
"squirrel_14","left lever","no reaction",62,"C","both paws",4.12713438504509,1,"both",1
"squirrel_14","left lever","no reaction",63,"C","both paws",4.14313472639153,0,"both",1
"squirrel_14","left lever","no reaction",64,"C","both paws",4.15888308335967,0,"both",1
"squirrel_5","left lever","flinch",67,"C","both paws",4.20469261939097,15,"both",1
"squirrel_14","right lever","no reaction",65,"C","both paws",4.17438726989564,6,"both",1
"squirrel_14","right lever","no reaction",66,"C","both paws",4.18965474202643,1,"both",0
"squirrel_1","left lever","flinch",74,"C","left paw",4.30406509320417,10,"ipsi",0
"squirrel_1","left lever","flinch",75,"C","left paw",4.31748811353631,1,"ipsi",0
"squirrel_1","right lever","no reaction",76,"C","right paw",4.33073334028633,7,"ipsi",0
"squirrel_1","right lever","no reaction",77,"C","right paw",4.34380542185368,0,"ipsi",0
"squirrel_1","right lever","no reaction",78,"C","right paw",4.35670882668959,0,"ipsi",0
"squirrel_1","right lever","no reaction",79,"C","right paw",4.36944785246702,1,"ipsi",0
"squirrel_1","right lever","no reaction",80,"C","both paws",4.38202663467388,5,"both",0
"squirrel_5","right lever","no reaction",68,"C","both paws",4.21950770517611,5,"both",0
"squirrel_1","right lever","no reaction",81,"C","left paw",4.39444915467244,2,"contra",0
"squirrel_1","right lever","no reaction",82,"C","right paw",4.40671924726425,2,"ipsi",0
"squirrel_5","left lever","exit",69,"C","both paws",4.23410650459726,4,"both",0
"squirrel_5","left lever","no reaction",70,"C","left paw",4.24849524204936,1,"ipsi",0
"squirrel_1","left lever","no reaction",83,"C","left paw",4.4188406077966,3,"ipsi",1
"squirrel_1","right lever","no reaction",84,"C","right paw",4.43081679884331,3,"ipsi",1
"squirrel_5","right lever","no reaction",71,"C","both paws",4.26267987704132,3,"both",0
"squirrel_5","right lever","no reaction",72,"C","both paws",4.27666611901606,2,"both",0
"squirrel_1","left lever","no reaction",85,"C","left paw",4.44265125649032,1,"ipsi",1
"squirrel_5","right lever","no reaction",73,"C","left paw",4.29045944114839,1,"contra",0
"squirrel_1","right lever","no reaction",86,"C","right paw",4.45434729625351,2,"ipsi",1
"squirrel_13","left lever","exit",16,"P","left paw",2.77258872223978,2,"ipsi",0
"squirrel_18","left lever","no reaction",300,"P","left paw",5.7037824746562,1,"ipsi",0
"squirrel_18","right lever","no reaction",301,"P","right paw",5.70711026474888,1,"ipsi",0
"squirrel_18","right lever","no reaction",302,"P","right paw",5.71042701737487,0,"ipsi",0
"squirrel_18","right lever","no reaction",303,"P","left paw",5.71373280550937,0,"contra",0
"squirrel_18","left lever","no reaction",304,"P","right paw",5.71702770140622,0,"contra",0
"squirrel_18","left lever","no reaction",305,"P","right paw",5.72031177660741,0,"contra",0
"squirrel_18","left lever","no reaction",306,"P","both paws",5.72358510195238,0,"both",0
"squirrel_18","left lever","no reaction",307,"P","right paw",5.7268477475872,0,"contra",0
"squirrel_18","left lever","no reaction",308,"P","left paw",5.73009978297357,0,"ipsi",0
"squirrel_18","left lever","no reaction",309,"P","left paw",5.73334127689775,0,"ipsi",0
"squirrel_18","left lever","no reaction",310,"P","right paw",5.73657229747919,0,"contra",0
"squirrel_18","left lever","no reaction",311,"P","both paws",5.73979291217923,0,"both",0
"squirrel_18","left lever","no reaction",312,"P","both paws",5.74300318780948,0,"both",0
"squirrel_18","left lever","no reaction",313,"P","right paw",5.74620319054015,0,"contra",0
"squirrel_18","left lever","no reaction",314,"P","left paw",5.74939298590825,0,"ipsi",0
"squirrel_18","left lever","no reaction",315,"P","left paw",5.75257263882563,0,"ipsi",0
"squirrel_18","left lever","no reaction",316,"P","right paw",5.75574221358691,0,"contra",0
"squirrel_18","left lever","no reaction",317,"P","left paw",5.75890177387728,0,"ipsi",0
"squirrel_18","left lever","no reaction",318,"P","left paw",5.76205138278018,0,"ipsi",0
"squirrel_18","left lever","no reaction",319,"P","left paw",5.76519110278484,0,"ipsi",0
"squirrel_18","left lever","no reaction",320,"P","left paw",5.76832099579377,0,"ipsi",0
"squirrel_18","left lever","no reaction",321,"P","left paw",5.77144112313002,0,"ipsi",0
"squirrel_18","left lever","no reaction",322,"P","left paw",5.77455154554441,0,"ipsi",0
"squirrel_18","left lever","no reaction",323,"P","both paws",5.77765232322266,0,"both",0
"squirrel_18","left lever","no reaction",324,"P","right paw",5.78074351579233,0,"contra",0
"squirrel_18","left lever","no reaction",325,"P","left paw",5.78382518232974,0,"ipsi",0
"squirrel_18","left lever","no reaction",326,"P","right paw",5.78689738136671,0,"contra",0
"squirrel_18","left lever","no reaction",327,"P","both paws",5.78996017089725,0,"both",0
"squirrel_18","left lever","no reaction",328,"P","left paw",5.79301360838414,0,"ipsi",0
"squirrel_18","left lever","no reaction",329,"P","left paw",5.79605775076537,0,"ipsi",0
"squirrel_18","left lever","no reaction",330,"P","left paw",5.79909265446053,0,"ipsi",0
"squirrel_18","left lever","no reaction",331,"P","left paw",5.80211837537706,0,"ipsi",0
"squirrel_18","left lever","no reaction",332,"P","left paw",5.80513496891649,0,"ipsi",0
"squirrel_18","left lever","no reaction",333,"P","both paws",5.80814248998044,1,"both",0
"squirrel_18","right lever","no reaction",334,"P","both paws",5.8111409929767,3,"both",0
"squirrel_18","right lever","no reaction",335,"P","right paw",5.81413053182507,1,"ipsi",0
"squirrel_18","left lever","no reaction",336,"P","both paws",5.8171111599632,1,"both",0
"squirrel_16","right lever","no reaction",56,"P","left paw",4.02535169073515,9,"contra",0
"squirrel_18","left lever","no reaction",337,"P","both paws",5.82008293035236,3,"both",0
"squirrel_13","right lever","exit",17,"P","both paws",2.83321334405622,5,"both",0
"squirrel_18","left lever","no reaction",338,"P","both paws",5.82304589548302,2,"both",0
"squirrel_18","left lever","no reaction",339,"P","left paw",5.82600010738045,2,"ipsi",0
"squirrel_16","left lever","exit",57,"P","right paw",4.04305126783455,5,"contra",0
"squirrel_16","left lever","exit",58,"P","right paw",4.06044301054642,0,"contra",0
"squirrel_16","left lever","exit",59,"P","left paw",4.07753744390572,4,"ipsi",0
"squirrel_13","right lever","exit",18,"P","right paw",2.89037175789616,1,"ipsi",0
"squirrel_16","left lever","exit",60,"P","left paw",4.0943445622221,1,"ipsi",0
"squirrel_23","left lever","exit",52,"P","left paw",3.95124371858143,4,"ipsi",0
"squirrel_16","left lever","exit",61,"P","left paw",4.11087386417331,1,"ipsi",0
"squirrel_23","left lever","exit",53,"P","left paw",3.97029191355212,1,"ipsi",0
"squirrel_16","left lever","exit",62,"P","left paw",4.12713438504509,1,"ipsi",0
"squirrel_16","right lever","exit",63,"P","right paw",4.14313472639153,2,"ipsi",0
"squirrel_23","left lever","exit",54,"P","left paw",3.98898404656427,4,"ipsi",0
"squirrel_16","right lever","exit",64,"P","left paw",4.15888308335967,2,"contra",0
"squirrel_23","left lever","exit",55,"P","right paw",4.00733318523247,1,"contra",0
"squirrel_23","left lever","exit",56,"P","left paw",4.02535169073515,4,"ipsi",0
"squirrel_18","right lever","no reaction",340,"P","right paw",5.82894561761021,5,"ipsi",0
"squirrel_18","right lever","no reaction",341,"P","both paws",5.83188247728352,1,"both",0
"squirrel_18","right lever","no reaction",342,"P","both paws",5.8348107370626,1,"both",0
"squirrel_23","left lever","exit",57,"P","left paw",4.04305126783455,3,"ipsi",0
"squirrel_18","right lever","no reaction",343,"P","both paws",5.83773044716594,1,"both",0
"squirrel_18","right lever","no reaction",344,"P","right paw",5.8406416573734,3,"ipsi",0
"squirrel_18","right lever","no reaction",345,"P","both paws",5.84354441703136,1,"both",0
"squirrel_18","right lever","no reaction",346,"P","both paws",5.84643877505772,1,"both",0
"squirrel_18","right lever","no reaction",347,"P","left paw",5.84932477994686,1,"contra",0
"squirrel_18","right lever","no reaction",348,"P","both paws",5.85220247977447,1,"both",0
"squirrel_23","left lever","exit",58,"P","left paw",4.06044301054642,1,"ipsi",0
"squirrel_18","right lever","no reaction",349,"P","both paws",5.85507192220243,1,"both",0
"squirrel_18","right lever","no reaction",350,"P","right paw",5.85793315448346,1,"ipsi",0
"squirrel_22","right lever","exit",43,"P","right paw",3.76120011569356,9,"ipsi",0
"squirrel_18","right lever","no reaction",351,"P","right paw",5.86078622346587,1,"ipsi",0
"squirrel_18","right lever","no reaction",352,"P","both paws",5.8636311755981,1,"both",0
"squirrel_18","right lever","no reaction",353,"P","both paws",5.8664680569333,1,"both",0
"squirrel_18","right lever","no reaction",354,"P","right paw",5.86929691313377,1,"ipsi",0
"squirrel_23","left lever","exit",59,"P","left paw",4.07753744390572,2,"ipsi",0
"squirrel_18","right lever","no reaction",355,"P","both paws",5.87211778947542,1,"both",0
"squirrel_18","right lever","no reaction",356,"P","right paw",5.87493073085203,2,"ipsi",0
"squirrel_23","left lever","exit",60,"P","left paw",4.0943445622221,1,"ipsi",0
"squirrel_18","left lever","no reaction",357,"P","right paw",5.87773578177964,3,"contra",0
"squirrel_18","left lever","no reaction",358,"P","both paws",5.8805329864007,3,"both",0
"squirrel_18","left lever","no reaction",359,"P","both paws",5.88332238848828,1,"both",0
"squirrel_18","left lever","no reaction",360,"P","both paws",5.88610403145016,1,"both",0
"squirrel_23","right lever","exit",61,"P","right paw",4.11087386417331,3,"ipsi",0
"squirrel_23","right lever","exit",62,"P","left paw",4.12713438504509,1,"contra",0
"squirrel_16","right lever","exit",65,"P","left paw",4.17438726989564,3,"contra",0
"squirrel_16","right lever","exit",66,"P","right paw",4.18965474202643,1,"ipsi",0
"squirrel_18","right lever","no reaction",361,"P","right paw",5.88887795833288,2,"ipsi",0
