"Subject","cumulative_visits","solves_per_visit","latency_to_first_solve","consumption","total_time_present","age","sex","con_pres","log_cumulative_visits"
"squirrel_5",3,0,NA,0,14.6999999999999,"A","F",0,1.09861228866811
"squirrel_5",4,0,NA,0,30,"A","F",0,1.38629436111989
"squirrel_5",5,1,18.1329999999999,0,18.134,"A","F",0,1.6094379124341
"squirrel_5",6,2,36.8440000000001,0,56.783,"A","F",0,1.79175946922805
"squirrel_5",7,0,NA,0,52.545,"A","F",0,1.94591014905531
"squirrel_5",8,0,NA,0,2.5,"A","F",0,2.07944154167984
"squirrel_10",1,0,NA,1,21.833,"P","F",0,0
"squirrel_10",2,1,5.467,0,5.66699999999999,"P","F",0,0.693147180559945
"squirrel_10",3,1,41.067,1,41.233,"P","F",0,1.09861228866811
"squirrel_10",4,1,24.6,1,25.033,"P","F",0,1.38629436111989
"squirrel_10",5,1,20.773,1,21.106,"P","F",0,1.6094379124341
"squirrel_10",6,0,NA,1,20,"P","F",0,1.79175946922805
"squirrel_10",7,0,NA,0,10.8,"P","F",0,1.94591014905531
"squirrel_10",8,0,NA,0,17.033,"P","F",0,2.07944154167984
"squirrel_6",1,0,NA,0,6.87300000000002,"A","M",0,0
"squirrel_6",2,1,4.03299999999999,0,18.533,"A","M",0,0.693147180559945
"squirrel_6",3,0,NA,0,6.36599999999999,"A","M",0,1.09861228866811
"squirrel_6",4,2,4.40700000000004,1,33.54,"A","M",0,1.38629436111989
"squirrel_6",5,16,1.77300000000002,1,173.038,"A","M",0,1.6094379124341
"squirrel_6",6,1,9.63300000000004,1,18.6660000000001,"A","M",0,1.79175946922805
"squirrel_6",7,8,2.79999999999995,1,75.5319999999999,"A","M",0,1.94591014905531
"squirrel_8",1,1,5.39999999999998,0,5.666,"P","F",0,0
"squirrel_8",2,0,NA,1,3.23299999999995,"P","F",0,0.693147180559945
"squirrel_8",3,0,NA,1,24.8,"P","F",0,1.09861228866811
"squirrel_8",4,1,16.6,0,17.067,"P","F",0,1.38629436111989
"squirrel_8",5,0,NA,1,23.073,"P","F",0,1.6094379124341
"squirrel_8",6,0,NA,0,3.93399999999997,"P","F",0,1.79175946922805
"squirrel_8",7,0,NA,0,14.7070000000001,"P","F",0,1.94591014905531
"squirrel_8",8,0,NA,0,7.66700000000003,"P","F",0,2.07944154167984
"squirrel_8",9,2,1.53299999999996,1,43.605,"P","F",0,2.19722457733622
"squirrel_8",10,0,NA,1,19.04,"P","F",0,2.30258509299405
"squirrel_8",11,0,NA,1,9.90700000000004,"P","F",0,2.39789527279837
"squirrel_8",13,1,2.66600000000005,1,14.3000000000001,"P","F",0,2.56494935746154
"squirrel_8",14,0,NA,0,4.96699999999998,"P","F",0,2.63905732961526
"squirrel_8",16,0,NA,0,5.66700000000003,"P","F",0,2.77258872223978
"squirrel_8",17,0,NA,0,33.2000000000002,"P","F",1,2.83321334405622
"squirrel_8",18,0,NA,0,24.606,"P","F",0,2.89037175789616
"squirrel_8",19,0,NA,0,13.7339999999999,"P","F",0,2.94443897916644
"squirrel_8",21,0,NA,1,25.913,"P","F",0,3.04452243772342
"squirrel_8",22,0,NA,0,26.0329999999999,"P","F",0,3.09104245335832
"squirrel_24",4,0,NA,1,1.46699999999998,"P","F",1,1.38629436111989
"squirrel_24",5,0,NA,1,43.3720000000001,"P","F",0,1.6094379124341
"squirrel_24",6,2,0.5,1,47.866,"P","F",1,1.79175946922805
"squirrel_24",9,0,NA,0,5.13300000000004,"P","F",0,2.19722457733622
"squirrel_24",10,1,1.20000000000005,0,3.63300000000004,"P","F",1,2.30258509299405
"squirrel_24",11,0,NA,0,10.266,"P","F",1,2.39789527279837
"squirrel_24",13,0,NA,0,11.433,"P","F",1,2.56494935746154
"squirrel_10",2,1,163.81,1,164.177,"P","F",0,0.693147180559945
"squirrel_10",3,0,NA,1,25.173,"P","F",0,1.09861228866811
"squirrel_10",5,0,NA,0,10.067,"P","F",0,1.6094379124341
"squirrel_10",6,0,NA,0,5.5,"P","F",0,1.79175946922805
"squirrel_10",7,0,NA,0,2.16699999999992,"P","F",1,1.94591014905531
"squirrel_10",9,0,NA,0,2.9670000000001,"P","F",0,2.19722457733622
"squirrel_10",10,0,NA,0,5.5,"P","F",0,2.30258509299405
"squirrel_10",11,0,NA,1,5,"P","F",1,2.39789527279837
"squirrel_10",12,0,NA,0,9.10699999999997,"P","F",0,2.484906649788
"squirrel_10",13,0,NA,0,2.26700000000005,"P","F",1,2.56494935746154
"squirrel_10",14,0,NA,0,1.80000000000007,"P","F",0,2.63905732961526
"squirrel_10",16,0,NA,0,1.33400000000006,"P","F",0,2.77258872223978
"squirrel_10",18,0,NA,1,3.66700000000014,"P","F",0,2.89037175789616
"squirrel_10",22,0,NA,0,2.13300000000004,"P","F",0,3.09104245335832
"squirrel_10",23,0,NA,0,2,"P","F",0,3.13549421592915
"squirrel_10",24,0,NA,0,1.09999999999991,"P","F",0,3.17805383034795
"squirrel_10",25,0,NA,0,2.06700000000001,"P","F",1,3.2188758248682
"squirrel_10",26,0,NA,1,5.53300000000013,"P","F",1,3.25809653802148
"squirrel_10",29,0,NA,0,57.6729999999998,"P","F",0,3.36729582998647
"squirrel_10",30,0,NA,0,5,"P","F",0,3.40119738166216
"squirrel_10",31,1,18.0329999999999,0,18.2999999999997,"P","F",0,3.43398720448515
"squirrel_10",32,0,NA,0,57.232,"P","F",0,3.46573590279973
"squirrel_10",33,0,NA,0,13.2669999999998,"P","F",0,3.49650756146648
"squirrel_10",34,0,NA,0,68.0660000000003,"P","F",0,3.52636052461616
"squirrel_6",1,1,21.24,1,4.107,"A","M",0,0
"squirrel_6",2,34,30.406,1,587.301,"A","M",0,0.693147180559945
"squirrel_6",3,2,4.87300000000005,1,22.9730000000001,"A","M",0,1.09861228866811
"squirrel_6",5,0,NA,0,5.26700000000005,"A","M",0,1.6094379124341
"squirrel_6",6,0,NA,0,1.16599999999994,"A","M",0,1.79175946922805
"squirrel_6",7,2,5.69999999999993,1,20.6999999999999,"A","M",0,1.94591014905531
"squirrel_6",9,9,4.26599999999996,1,16.899,"A","M",1,2.19722457733622
"squirrel_6",10,14,1.70000000000005,1,26.5,"A","M",0,2.30258509299405
"squirrel_6",11,6,6.33299999999986,1,66.3989999999999,"A","M",0,2.39789527279837
"squirrel_6",12,6,5.43299999999999,1,116.445,"A","M",0,2.484906649788
"squirrel_6",13,33,113.432,1,467.735,"A","M",0,2.56494935746154
"squirrel_6",14,1,13.4659999999999,0,17.606,"A","M",0,2.63905732961526
"squirrel_6",15,31,17.3999999999999,1,216.971,"A","M",0,2.70805020110221
"squirrel_6",16,10,3.56700000000001,1,111.733,"A","M",0,2.77258872223978
"squirrel_6",17,10,8.97299999999996,1,74.9390000000003,"A","M",0,2.83321334405622
"squirrel_10",1,0,NA,0,15.367,"P","F",0,0
"squirrel_10",2,1,7.634,0,7.9,"P","F",0,0.693147180559945
"squirrel_10",3,0,NA,1,28.4,"P","F",0,1.09861228866811
"squirrel_10",4,1,3.76599999999999,0,4.09999999999999,"P","F",0,1.38629436111989
"squirrel_10",5,0,NA,0,2.973,"P","F",0,1.6094379124341
"squirrel_10",6,1,8.19999999999999,0,8.59999999999999,"P","F",0,1.79175946922805
"squirrel_34",1,0,NA,0,9.566,"A","F",0,0
"squirrel_34",2,0,NA,0,7.76600000000002,"A","F",0,0.693147180559945
"squirrel_34",3,0,NA,0,5.23400000000001,"A","F",0,1.09861228866811
"squirrel_5",1,0,NA,1,95.866,"A","F",0,0
"squirrel_5",2,0,NA,0,24.533,"A","F",0,0.693147180559945
"squirrel_5",3,1,0.899999999999977,1,69.566,"A","F",0,1.09861228866811
"squirrel_5",4,8,7.166,1,196.198,"A","F",0,1.38629436111989
"squirrel_9",1,1,48.585,0,49.3190000000001,"P","F",0,0
"squirrel_9",2,0,NA,0,3.76599999999996,"P","F",0,0.693147180559945
"squirrel_9",3,0,NA,0,17.6990000000001,"P","F",0,1.09861228866811
"squirrel_9",4,2,29.506,1,59.8720000000001,"P","F",0,1.38629436111989
"squirrel_9",5,0,NA,0,26.813,"P","F",0,1.6094379124341
"squirrel_17",1,0,NA,0,4.334,"P","M",0,0
"squirrel_17",2,0,NA,0,13.5,"P","M",0,0.693147180559945
"squirrel_17",3,0,NA,0,32.006,"P","M",0,1.09861228866811
"squirrel_17",4,0,NA,0,7.90000000000003,"P","M",0,1.38629436111989
"squirrel_17",5,0,NA,0,15.499,"P","M",0,1.6094379124341
"squirrel_32",1,1,52.706,1,53.506,"A","F",0,0
"squirrel_32",2,0,NA,0,41.873,"A","F",0,0.693147180559945
"squirrel_32",3,1,24.133,0,24.566,"A","F",0,1.09861228866811
"squirrel_32",4,1,41.152,0,41.818,"A","F",0,1.38629436111989
"squirrel_32",5,1,30.133,0,31.033,"A","F",0,1.6094379124341
"squirrel_32",6,0,NA,0,16.652,"A","F",0,1.79175946922805
"squirrel_32",7,0,NA,1,3.86700000000002,"A","F",0,1.94591014905531
"squirrel_32",8,0,NA,0,7.30000000000001,"A","F",0,2.07944154167984
"squirrel_32",9,1,65.457,1,10.406,"A","F",0,2.19722457733622
"squirrel_32",10,0,NA,0,22.672,"A","F",0,2.30258509299405
"squirrel_32",11,1,7,0,8.3660000000001,"A","F",0,2.39789527279837
"squirrel_32",12,1,29.8390000000001,0,33.005,"A","F",0,2.484906649788
"squirrel_9",1,0,NA,0,22.166,"P","F",0,0
"squirrel_9",2,0,NA,0,17.166,"P","F",0,0.693147180559945
"squirrel_9",3,1,3.06700000000001,0,5.5,"P","F",0,1.09861228866811
"squirrel_9",4,1,22.1,0,30.667,"P","F",0,1.38629436111989
"squirrel_32",1,0,NA,0,20.539,"A","F",0,0
"squirrel_32",2,1,16.906,0,17.706,"A","F",0,0.693147180559945
"squirrel_9",1,0,NA,0,26.7,"P","F",1,0
"squirrel_9",2,1,67.812,1,2.767,"P","F",1,0.693147180559945
"squirrel_3",1,0,NA,0,5,"A","M",1,0
"squirrel_3",2,0,NA,0,37.667,"A","M",1,0.693147180559945
"squirrel_3",3,1,70.332,1,70.699,"A","M",1,1.09861228866811
"squirrel_3",4,1,59.7330000000001,1,60.366,"A","M",1,1.38629436111989
"squirrel_3",5,1,91.606,1,92.0719999999999,"A","M",1,1.6094379124341
"squirrel_3",6,3,65.6329999999999,1,167.978,"A","M",1,1.79175946922805
"squirrel_3",7,2,13.1999999999999,1,167.645,"A","M",1,1.94591014905531
"squirrel_3",8,2,78.7720000000002,0,109.372,"A","M",1,2.07944154167984
"squirrel_3",9,0,NA,0,58.8720000000001,"A","M",1,2.19722457733622
"squirrel_3",10,2,48.539,0,150.111,"A","M",1,2.30258509299405
"squirrel_3",11,9,35.039,1,297.36,"A","M",1,2.39789527279837
"squirrel_3",12,3,38.373,1,150.211,"A","M",1,2.484906649788
"squirrel_3",13,9,21.539,1,209.755,"A","M",1,2.56494935746154
"squirrel_13",1,1,42.866,1,43.2,"A","F",0,0
"squirrel_13",2,0,NA,0,29.933,"A","F",0,0.693147180559945
"squirrel_13",3,1,2.26600000000002,0,5,"A","F",0,1.09861228866811
"squirrel_32",1,0,NA,1,68.545,"A","F",0,0
"squirrel_32",2,0,NA,1,44.445,"A","F",0,0.693147180559945
"squirrel_32",3,0,NA,1,61.246,"A","F",0,1.09861228866811
"squirrel_11",1,0,NA,0,42.067,"A","M",0,0
"squirrel_11",2,0,NA,0,5,"A","M",0,0.693147180559945
"squirrel_11",3,0,NA,0,20.405,"A","M",0,1.09861228866811
"squirrel_11",4,0,NA,0,5,"A","M",0,1.38629436111989
"squirrel_11",5,0,NA,1,22.1,"A","M",0,1.6094379124341
"squirrel_11",6,0,NA,0,28.567,"A","M",0,1.79175946922805
"squirrel_11",7,0,NA,0,6,"A","M",0,1.94591014905531
"squirrel_11",8,0,NA,0,5.666,"A","M",0,2.07944154167984
"squirrel_11",9,0,NA,0,31.099,"A","M",0,2.19722457733622
"squirrel_11",10,0,NA,0,5.83300000000003,"A","M",0,2.30258509299405
"squirrel_23",1,0,NA,1,60.039,"A","F",1,0
"squirrel_23",1,3,26.973,1,118.306,"A","F",0,0
"squirrel_23",2,0,NA,1,32.166,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,0,8.46699999999998,"A","F",0,1.09861228866811
"squirrel_23",4,8,7.13400000000001,1,275.449,"A","F",0,1.38629436111989
"squirrel_23",5,15,13.866,1,291.38,"A","F",0,1.6094379124341
"squirrel_23",6,3,5.30000000000007,1,42.6329999999999,"A","F",0,1.79175946922805
"squirrel_29",1,0,NA,0,65.906,"A","M",0,0
"squirrel_29",2,0,NA,0,39.573,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,20.833,"A","M",0,1.09861228866811
"squirrel_23",1,0,NA,0,180.065,"A","F",0,0
"squirrel_23",2,0,NA,0,4.166,"A","F",1,0.693147180559945
"squirrel_23",3,1,8.50700000000001,1,50.006,"A","F",1,1.09861228866811
"squirrel_23",4,0,NA,0,13.6,"A","F",1,1.38629436111989
"squirrel_29",1,0,NA,0,5,"A","M",0,0
"squirrel_21",1,0,NA,0,38.367,"A","M",0,0
"squirrel_21",2,0,NA,0,28.333,"A","M",0,0.693147180559945
"squirrel_21",3,0,NA,0,28.867,"A","M",1,1.09861228866811
"squirrel_21",4,0,NA,0,5.5,"A","M",0,1.38629436111989
"squirrel_21",5,0,NA,0,21.2329999999999,"A","M",1,1.6094379124341
"squirrel_21",6,0,NA,0,35.8329999999999,"A","M",1,1.79175946922805
"squirrel_21",7,0,NA,0,60.2329999999999,"A","M",0,1.94591014905531
"squirrel_21",8,0,NA,0,2.03399999999988,"A","M",1,2.07944154167984
"squirrel_21",9,0,NA,0,9.06600000000003,"A","M",1,2.19722457733622
"squirrel_21",10,0,NA,0,2.43299999999999,"A","M",1,2.30258509299405
"squirrel_21",11,0,NA,0,4.26600000000008,"A","M",1,2.39789527279837
"squirrel_21",12,0,NA,0,7.46599999999989,"A","M",1,2.484906649788
"squirrel_21",13,0,NA,0,3.69999999999982,"A","M",1,2.56494935746154
"squirrel_21",14,0,NA,0,52.4789999999998,"A","M",0,2.63905732961526
"squirrel_21",15,0,NA,0,2.53400000000011,"A","M",1,2.70805020110221
"squirrel_23",1,1,4.00700000000001,0,8.44000000000001,"A","F",0,0
"squirrel_23",2,0,NA,1,124.999,"A","F",0,0.693147180559945
"squirrel_23",3,11,5,1,306.203,"A","F",0,1.09861228866811
"squirrel_23",4,0,NA,0,21.333,"A","F",0,1.38629436111989
"squirrel_23",5,0,NA,0,45.4059999999999,"A","F",0,1.6094379124341
"squirrel_23",6,0,NA,0,1.83299999999997,"A","F",0,1.79175946922805
"squirrel_23",7,0,NA,0,24.766,"A","F",0,1.94591014905531
"squirrel_23",8,0,NA,0,4.10000000000002,"A","F",1,2.07944154167984
"squirrel_23",9,3,1.46600000000001,1,1.63300000000004,"A","F",1,2.19722457733622
"squirrel_23",10,13,46.4860000000001,1,274.947,"A","F",0,2.30258509299405
"squirrel_23",11,0,NA,1,73.752,"A","F",1,2.39789527279837
"squirrel_23",12,1,5.76699999999983,1,19.6999999999998,"A","F",0,2.484906649788
"squirrel_23",13,5,17.6669999999999,1,90.539,"A","F",0,2.56494935746154
"squirrel_23",14,0,NA,0,2.86700000000019,"A","F",1,2.63905732961526
"squirrel_23",15,0,NA,0,5.76699999999983,"A","F",1,2.70805020110221
"squirrel_23",16,0,NA,0,1.59999999999991,"A","F",1,2.77258872223978
"squirrel_23",18,0,NA,0,5.07299999999987,"A","F",1,2.89037175789616
"squirrel_23",19,1,13.6330000000003,1,52.0660000000003,"A","F",1,2.94443897916644
"squirrel_23",20,0,NA,0,1.33300000000008,"A","F",0,2.99573227355399
"squirrel_23",21,0,NA,0,2.93299999999999,"A","F",0,3.04452243772342
"squirrel_23",22,1,7.16599999999971,0,10.9659999999999,"A","F",0,3.09104245335832
"squirrel_23",23,7,0.873000000000047,1,95.2449999999999,"A","F",0,3.13549421592915
"squirrel_23",24,4,24.9119999999998,1,5,"A","F",0,3.17805383034795
"squirrel_29",1,0,NA,0,33.533,"A","M",0,0
"squirrel_29",2,0,NA,0,30.133,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,50.7330000000001,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,38.772,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,2.76599999999996,"A","M",0,1.6094379124341
"squirrel_29",7,0,NA,0,4.33300000000008,"A","M",0,1.94591014905531
"squirrel_29",8,0,NA,0,6.03399999999999,"A","M",0,2.07944154167984
"squirrel_29",9,0,NA,0,69.032,"A","M",0,2.19722457733622
"squirrel_29",10,0,NA,0,3.5329999999999,"A","M",0,2.30258509299405
"squirrel_29",11,0,NA,0,47.5329999999999,"A","M",0,2.39789527279837
"squirrel_29",12,0,NA,0,14.6659999999999,"A","M",1,2.484906649788
"squirrel_29",13,0,NA,0,30.4660000000001,"A","M",1,2.56494935746154
"squirrel_29",14,0,NA,0,20.8,"A","M",1,2.63905732961526
"squirrel_29",15,0,NA,0,199.998,"A","M",0,2.70805020110221
"squirrel_29",16,0,NA,0,1.30700000000002,"A","M",0,2.77258872223978
"squirrel_29",17,0,NA,0,78.7660000000001,"A","M",0,2.83321334405622
"squirrel_29",18,0,NA,0,4.23399999999992,"A","M",0,2.89037175789616
"squirrel_29",19,0,NA,0,10.9339999999997,"A","M",1,2.94443897916644
"squirrel_29",20,0,NA,0,9.16599999999971,"A","M",1,2.99573227355399
"squirrel_21",1,0,NA,0,107.641,"A","M",0,0
"squirrel_23",1,0,NA,0,88.011,"A","F",0,0
"squirrel_23",2,1,4.69999999999999,0,61.966,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,0,7.53300000000002,"A","F",0,1.09861228866811
"squirrel_23",4,0,NA,0,14.667,"A","F",0,1.38629436111989
"squirrel_23",5,0,NA,0,7.80000000000001,"A","F",0,1.6094379124341
"squirrel_23",6,0,NA,0,14.846,"A","F",0,1.79175946922805
"squirrel_29",1,0,NA,0,27.133,"A","M",0,0
"squirrel_29",2,0,NA,0,2.63300000000001,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,21.399,"A","M",0,1.09861228866811
"squirrel_11",1,0,NA,0,4.63400000000001,"A","M",1,0
"squirrel_11",2,0,NA,0,14.0339999999999,"A","M",1,0.693147180559945
"squirrel_11",3,0,NA,0,44.9060000000002,"A","M",1,1.09861228866811
"squirrel_11",4,0,NA,0,199.865,"A","M",1,1.38629436111989
"squirrel_11",5,0,NA,0,7.06700000000001,"A","M",1,1.6094379124341
"squirrel_11",6,0,NA,0,40.866,"A","M",1,1.79175946922805
"squirrel_21",1,0,NA,0,32.3,"A","M",1,0
"squirrel_21",2,0,NA,0,9.59999999999997,"A","M",1,0.693147180559945
"squirrel_21",3,0,NA,0,197.771,"A","M",1,1.09861228866811
"squirrel_21",4,0,NA,0,68.5780000000001,"A","M",1,1.38629436111989
"squirrel_21",5,0,NA,0,21.299,"A","M",1,1.6094379124341
"squirrel_21",6,0,NA,0,100.133,"A","M",1,1.79175946922805
"squirrel_21",7,0,NA,0,1.9670000000001,"A","M",1,1.94591014905531
"squirrel_21",8,0,NA,0,371.888,"A","M",1,2.07944154167984
"squirrel_23",1,0,NA,0,46.466,"A","F",0,0
"squirrel_23",2,0,NA,0,13.6,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,0,5,"A","F",1,1.09861228866811
"squirrel_23",4,0,NA,0,21.6049999999999,"A","F",1,1.38629436111989
"squirrel_23",5,0,NA,0,9.5,"A","F",1,1.6094379124341
"squirrel_23",6,0,NA,0,17.566,"A","F",0,1.79175946922805
"squirrel_23",7,0,NA,0,3.93399999999997,"A","F",1,1.94591014905531
"squirrel_23",8,0,NA,0,1.10000000000002,"A","F",1,2.07944154167984
"squirrel_23",9,0,NA,0,2.29999999999995,"A","F",0,2.19722457733622
"squirrel_23",10,0,NA,0,5.86699999999996,"A","F",1,2.30258509299405
"squirrel_23",11,3,18.639,1,129.951,"A","F",1,2.39789527279837
"squirrel_23",12,1,2.90000000000009,0,14.067,"A","F",0,2.484906649788
"squirrel_23",13,6,6.66599999999994,0,65.6990000000001,"A","F",1,2.56494935746154
"squirrel_23",14,0,NA,0,35.606,"A","F",0,2.63905732961526
"squirrel_23",15,0,NA,0,7.23299999999995,"A","F",0,2.70805020110221
"squirrel_23",16,0,NA,0,26.0059999999999,"A","F",0,2.77258872223978
"squirrel_23",17,0,NA,0,24.866,"A","F",0,2.83321334405622
"squirrel_29",1,0,NA,0,45.833,"A","M",1,0
"squirrel_29",2,0,NA,0,14.867,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,144.699,"A","M",1,1.09861228866811
"squirrel_29",4,0,NA,0,46.533,"A","M",1,1.38629436111989
"squirrel_29",5,0,NA,0,11.6,"A","M",1,1.6094379124341
"squirrel_29",6,0,NA,0,22.6660000000001,"A","M",1,1.79175946922805
"squirrel_29",7,0,NA,0,57.0999999999999,"A","M",1,1.94591014905531
"squirrel_29",8,0,NA,0,14.2329999999999,"A","M",1,2.07944154167984
"squirrel_29",9,0,NA,0,20.1990000000001,"A","M",1,2.19722457733622
"squirrel_29",10,0,NA,0,107.272,"A","M",1,2.30258509299405
"squirrel_23",1,1,61.366,1,116.532,"A","F",0,0
"squirrel_23",2,8,6.166,1,194.504,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,1,18.133,"A","F",0,1.09861228866811
"squirrel_23",4,3,5.73300000000006,1,52.432,"A","F",0,1.38629436111989
"squirrel_23",5,0,NA,1,32,"A","F",0,1.6094379124341
"squirrel_23",6,9,29.9390000000003,1,336.973,"A","F",0,1.79175946922805
"squirrel_29",1,0,NA,0,2.83299999999997,"A","M",1,0
"squirrel_29",2,0,NA,1,1.5,"A","M",1,0.693147180559945
"squirrel_29",3,0,NA,1,200.498,"A","M",1,1.09861228866811
"squirrel_29",4,0,NA,0,36.533,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,44.1320000000001,"A","M",0,1.6094379124341
"squirrel_29",6,0,NA,1,111.333,"A","M",0,1.79175946922805
"squirrel_29",7,0,NA,1,65.9519999999998,"A","M",0,1.94591014905531
"squirrel_16",1,0,NA,0,2.434,"A","M",0,0
"squirrel_16",2,0,NA,0,4.46599999999999,"A","M",0,0.693147180559945
"squirrel_29",1,0,NA,0,5.69900000000001,"A","M",0,0
"squirrel_29",2,0,NA,0,3.3,"A","M",0,0.693147180559945
"squirrel_29",3,0,NA,0,9.133,"A","M",0,1.09861228866811
"squirrel_29",4,0,NA,0,5.76599999999999,"A","M",0,1.38629436111989
"squirrel_29",5,0,NA,0,18.9,"A","M",0,1.6094379124341
"squirrel_29",6,0,NA,0,36.266,"A","M",0,1.79175946922805
"squirrel_23",1,1,78.733,1,124.099,"A","F",0,0
"squirrel_23",2,13,76.633,1,372.48,"A","F",0,0.693147180559945
"squirrel_23",3,17,72.9450000000001,1,384.479,"A","F",0,1.09861228866811
"squirrel_23",4,11,10.0330000000001,1,154.39,"A","F",0,1.38629436111989
"squirrel_28",1,0,NA,1,688.752,"A","M",0,0
"squirrel_28",2,0,NA,0,37.1659999999999,"A","M",0,0.693147180559945
"squirrel_23",1,1,75.499,1,144.732,"A","F",0,0
"squirrel_23",2,0,NA,0,1.29999999999998,"A","F",0,0.693147180559945
"squirrel_16",1,0,NA,0,5.13399999999996,"A","M",0,0
"squirrel_16",2,0,NA,1,70.072,"A","M",1,0.693147180559945
"squirrel_16",3,1,3.80600000000004,0,4.13999999999999,"A","M",1,1.09861228866811
"squirrel_16",4,0,NA,0,15.734,"A","M",1,1.38629436111989
"squirrel_16",5,0,NA,0,27.2329999999999,"A","M",1,1.6094379124341
"squirrel_23",1,4,72.905,1,164.843,"A","F",0,0
"squirrel_28",1,0,NA,1,169.565,"A","M",1,0
"squirrel_28",2,1,3.76600000000002,0,4.19999999999999,"A","M",0,0.693147180559945
"squirrel_28",3,0,NA,0,30.966,"A","M",0,1.09861228866811
"squirrel_28",4,1,12.967,0,13.3,"A","M",0,1.38629436111989
"squirrel_28",5,1,83.033,1,5,"A","M",0,1.6094379124341
"squirrel_28",6,1,69.3660000000001,1,70.499,"A","M",0,1.79175946922805
"squirrel_28",7,0,NA,1,1.60000000000002,"A","M",0,1.94591014905531
"squirrel_28",8,0,NA,0,23.299,"A","M",0,2.07944154167984
"squirrel_28",9,1,3.66699999999992,0,4.03399999999999,"A","M",0,2.19722457733622
"squirrel_28",10,0,NA,1,108.566,"A","M",0,2.30258509299405
"squirrel_28",11,1,9.70000000000005,0,9.96699999999998,"A","M",0,2.39789527279837
"squirrel_28",12,1,27.972,1,28.606,"A","M",0,2.484906649788
"squirrel_28",13,1,22.9329999999999,1,28.1660000000001,"A","M",0,2.56494935746154
"squirrel_28",14,0,NA,0,10.4670000000001,"A","M",0,2.63905732961526
"squirrel_16",1,0,NA,0,37.033,"A","M",0,0
"squirrel_16",2,0,NA,0,10.866,"A","M",0,0.693147180559945
"squirrel_16",3,0,NA,0,94.305,"A","M",0,1.09861228866811
"squirrel_16",4,0,NA,0,7.93400000000003,"A","M",0,1.38629436111989
"squirrel_16",5,1,32.933,0,33.2329999999999,"A","M",0,1.6094379124341
"squirrel_27",1,1,8.60000000000002,0,8.83300000000003,"P","M",0,0
"squirrel_27",2,1,25.499,0,27.766,"P","M",0,0.693147180559945
"squirrel_29",1,0,NA,0,14,"A","M",0,0
"squirrel_29",2,0,NA,1,99.5120000000001,"A","M",0,0.693147180559945
"squirrel_19",1,0,NA,1,91.4779999999998,"A","F",1,0
"squirrel_19",2,0,NA,0,11.9400000000001,"A","F",1,0.693147180559945
"squirrel_19",3,0,NA,1,27.5,"A","F",0,1.09861228866811
"squirrel_19",4,0,NA,0,13.9000000000001,"A","F",0,1.38629436111989
"squirrel_19",5,0,NA,0,24.9660000000001,"A","F",0,1.6094379124341
"squirrel_16",1,0,NA,1,23.479,"A","M",0,0
"squirrel_21",1,1,45.7669999999998,1,46.3329999999999,"A","M",0,0
"squirrel_21",2,0,NA,0,27.7460000000001,"A","M",0,0.693147180559945
"squirrel_23",1,0,NA,1,15.333,"A","F",0,0
"squirrel_23",2,1,9.90000000000001,1,18.7,"A","F",0,0.693147180559945
"squirrel_23",3,0,NA,0,1.80000000000018,"A","F",1,1.09861228866811
"squirrel_23",4,1,25.5460000000003,1,57.4180000000001,"A","F",0,1.38629436111989
"squirrel_27",1,1,42.566,1,42.866,"P","M",0,0
"squirrel_27",3,1,4.233,0,4.5,"P","M",0,1.09861228866811
"squirrel_27",5,0,NA,1,31.133,"P","M",0,1.6094379124341
"squirrel_27",6,0,NA,0,4.96699999999998,"P","M",0,1.79175946922805
"squirrel_27",8,1,39.9,1,40.167,"P","M",0,2.07944154167984
"squirrel_27",9,0,NA,1,20.1,"P","M",0,2.19722457733622
"squirrel_27",12,0,NA,0,9.16599999999994,"P","M",0,2.484906649788
"squirrel_27",13,0,NA,0,5.69999999999993,"P","M",0,2.56494935746154
"squirrel_27",14,0,NA,1,62.899,"P","M",0,2.63905732961526
"squirrel_27",15,0,NA,1,69.6559999999999,"P","M",0,2.70805020110221
"squirrel_27",16,0,NA,1,65.605,"P","M",0,2.77258872223978
"squirrel_27",17,1,171.065,1,171.298,"P","M",0,2.83321334405622
"squirrel_27",18,0,NA,1,5.23299999999995,"P","M",0,2.89037175789616
"squirrel_27",19,1,13.8,1,14.2,"P","M",0,2.94443897916644
"squirrel_27",20,0,NA,1,95.444,"P","M",0,2.99573227355399
"squirrel_27",21,1,8.5329999999999,0,9.36599999999999,"P","M",0,3.04452243772342
"squirrel_27",22,1,37.2069999999999,0,37.5069999999998,"P","M",0,3.09104245335832
"squirrel_27",23,0,NA,1,158.656,"P","M",0,3.13549421592915
